Código universal de punto de suministro,Fecha,Hora,Consumo,Método de obtención
4,06-01-2022,20,0.138,R
4,06-01-2022,21,0.19,R
4,06-01-2022,22,0.225,R
4,06-01-2022,23,0.188,R
4,06-01-2022,24,0.559,R
4,07-01-2022,1,0.237,R
4,07-01-2022,2,0.11,R
4,07-01-2022,3,0.096,R
4,07-01-2022,4,0.048,R
4,07-01-2022,5,0.047,R
4,07-01-2022,6,0.25,R
4,07-01-2022,7,0.4,R
4,07-01-2022,8,0.071,R
4,07-01-2022,9,0.082,R
4,07-01-2022,10,1.035,R
4,07-01-2022,11,0.892,R
4,07-01-2022,12,0.184,R
4,07-01-2022,13,0.366,R
4,07-01-2022,14,0.862,R
4,07-01-2022,15,0.125,R
4,07-01-2022,16,0.106,R
4,07-01-2022,17,0.08,R
4,07-01-2022,18,0.087,R
4,07-01-2022,19,0.491,R
4,07-01-2022,20,0.107,R
4,07-01-2022,21,0.632,R
4,07-01-2022,22,0.849,R
4,07-01-2022,23,0.685,R
4,07-01-2022,24,0.216,R
4,08-01-2022,1,0.497,R
4,08-01-2022,2,0.425,R
4,08-01-2022,3,0.092,R
4,08-01-2022,4,0.107,R
4,08-01-2022,5,0.065,R
4,08-01-2022,6,0.106,R
4,08-01-2022,7,0.497,R
4,08-01-2022,8,0.094,R
4,08-01-2022,9,0.077,R
4,08-01-2022,10,0.099,R
4,08-01-2022,11,0.105,R
4,08-01-2022,12,0.817,R
4,08-01-2022,13,0.161,R
4,08-01-2022,14,0.179,R
4,08-01-2022,15,0.543,R
4,08-01-2022,16,1.839,R
4,08-01-2022,17,0.658,R
4,08-01-2022,18,0.083,R
4,08-01-2022,19,1.49,R
4,08-01-2022,20,0.188,R
4,08-01-2022,21,0.112,R
4,08-01-2022,22,0.17,R
4,08-01-2022,23,0.546,R
4,08-01-2022,24,0.692,R
4,09-01-2022,1,1.47,R
4,09-01-2022,2,0.597,R
4,09-01-2022,3,0.065,R
4,09-01-2022,4,0.095,R
4,09-01-2022,5,0.061,R
4,09-01-2022,6,0.091,R
4,09-01-2022,7,0.063,R
4,09-01-2022,8,0.525,R
4,09-01-2022,9,0.082,R
4,09-01-2022,10,0.105,R
4,09-01-2022,11,0.068,R
4,09-01-2022,12,0.108,R
4,09-01-2022,13,0.075,R
4,09-01-2022,14,1.354,R
4,09-01-2022,15,1.726,R
4,09-01-2022,16,1.474,R
4,09-01-2022,17,1.059,R
4,09-01-2022,18,1.671,R
4,09-01-2022,19,0.266,R
4,09-01-2022,20,0.46,R
4,09-01-2022,21,0.076,R
4,09-01-2022,22,0.197,R
4,09-01-2022,23,0.421,R
4,09-01-2022,24,0.73,R
4,10-01-2022,1,0.187,R
4,10-01-2022,2,0.103,R
4,10-01-2022,3,0.06,R
4,10-01-2022,4,0.098,R
4,10-01-2022,5,0.06,R
4,10-01-2022,6,0.47,R
4,10-01-2022,7,0.066,R
4,10-01-2022,8,1.844,R
4,10-01-2022,9,0.198,R
4,10-01-2022,10,0.197,R
4,10-01-2022,11,0.16,R
4,10-01-2022,12,0.287,R
4,10-01-2022,13,0.139,R
4,10-01-2022,14,0.614,R
4,10-01-2022,15,0.674,R
4,10-01-2022,16,0.757,R
4,10-01-2022,17,0.626,R
4,10-01-2022,18,0.223,R
4,10-01-2022,19,0.2,R
4,10-01-2022,20,0.708,R
4,10-01-2022,21,1.489,R
4,10-01-2022,22,1.117,R
4,10-01-2022,23,0.642,R
4,10-01-2022,24,0.357,R
4,11-01-2022,1,0.206,R
4,11-01-2022,2,0.109,R
4,11-01-2022,3,0.09,R
4,11-01-2022,4,0.108,R
4,11-01-2022,5,0.485,R
4,11-01-2022,6,0.107,R
4,11-01-2022,7,0.073,R
4,11-01-2022,8,0.99,R
4,11-01-2022,9,0.88,R
4,11-01-2022,10,0.207,R
4,11-01-2022,11,0.687,R
4,11-01-2022,12,0.208,R
4,11-01-2022,13,0.187,R
4,11-01-2022,14,0.146,R
4,11-01-2022,15,0.164,R
4,11-01-2022,16,2.37,R
4,11-01-2022,17,1.439,R
4,11-01-2022,18,0.408,R
4,11-01-2022,19,1.769,R
4,11-01-2022,20,1.476,R
4,11-01-2022,21,0.255,R
4,11-01-2022,22,0.624,R
4,11-01-2022,23,0.271,R
4,11-01-2022,24,0.328,R
4,12-01-2022,1,0.622,R
4,12-01-2022,2,0.138,R
4,12-01-2022,3,0.102,R
4,12-01-2022,4,0.109,R
4,12-01-2022,5,0.089,R
4,12-01-2022,6,0.502,R
4,12-01-2022,7,0.902,R
4,12-01-2022,8,0.895,R
4,12-01-2022,9,0.206,R
4,12-01-2022,10,0.186,R
4,12-01-2022,11,0.158,R
4,12-01-2022,12,0.583,R
4,12-01-2022,13,0.158,R
4,12-01-2022,14,0.191,R
4,12-01-2022,15,1.361,R
4,12-01-2022,16,1.231,R
4,12-01-2022,17,0.263,R
4,12-01-2022,18,0.478,R
4,12-01-2022,19,0.102,R
4,12-01-2022,20,0.165,R
4,12-01-2022,21,0.226,R
4,12-01-2022,22,0.225,R
4,12-01-2022,23,0.645,R
4,12-01-2022,24,0.107,R
4,13-01-2022,1,0.164,R
4,13-01-2022,2,0.137,R
4,13-01-2022,3,0.088,R
4,13-01-2022,4,0.518,R
4,13-01-2022,5,0.093,R
4,13-01-2022,6,0.1,R
4,13-01-2022,7,0.082,R
4,13-01-2022,8,1.604,R
4,13-01-2022,9,0.741,R
4,13-01-2022,10,0.192,R
4,13-01-2022,11,0.183,R
4,13-01-2022,12,0.864,R
4,13-01-2022,13,0.105,R
4,13-01-2022,14,0.12,R
4,13-01-2022,15,0.878,R
4,13-01-2022,16,0.9,R
4,13-01-2022,17,0.193,R
4,13-01-2022,18,0.212,R
4,13-01-2022,19,1.527,R
4,13-01-2022,20,0.892,R
4,13-01-2022,21,0.113,R
4,13-01-2022,22,0.125,R
4,13-01-2022,23,1.03,R
4,13-01-2022,24,0.723,R
4,14-01-2022,1,1.701,R
4,14-01-2022,2,0.251,R
4,14-01-2022,3,0.087,R
4,14-01-2022,4,0.098,R
4,14-01-2022,5,0.133,R
4,14-01-2022,6,0.07,R
4,14-01-2022,7,0.492,R
4,14-01-2022,8,0.142,R
4,14-01-2022,9,0.212,R
4,14-01-2022,10,0.199,R
4,14-01-2022,11,0.218,R
4,14-01-2022,12,0.667,R
4,14-01-2022,13,0.208,R
4,14-01-2022,14,0.251,R
4,14-01-2022,15,0.176,R
4,14-01-2022,16,0.566,R
4,14-01-2022,17,1.851,R
4,14-01-2022,18,0.36,R
4,14-01-2022,19,0.706,R
4,14-01-2022,20,0.507,R
4,14-01-2022,21,0.189,R
4,14-01-2022,22,0.271,R
4,14-01-2022,23,0.339,R
4,14-01-2022,24,0.361,R
4,15-01-2022,1,0.782,R
4,15-01-2022,2,0.128,R
4,15-01-2022,3,0.076,R
4,15-01-2022,4,0.123,R
4,15-01-2022,5,0.103,R
4,15-01-2022,6,0.089,R
4,15-01-2022,7,0.529,R
4,15-01-2022,8,0.147,R
4,15-01-2022,9,0.127,R
4,15-01-2022,10,0.095,R
4,15-01-2022,11,1.43,R
4,15-01-2022,12,1.281,R
4,15-01-2022,13,0.719,R
4,15-01-2022,14,1.643,R
4,15-01-2022,15,0.336,R
4,15-01-2022,16,0.106,R
4,15-01-2022,17,0.115,R
4,15-01-2022,18,0.112,R
4,15-01-2022,19,0.092,R
4,15-01-2022,20,0.099,R
4,15-01-2022,21,0.545,R
4,15-01-2022,22,0.106,R
4,15-01-2022,23,0.072,R
4,15-01-2022,24,0.111,R
4,16-01-2022,1,0.07,R
4,16-01-2022,2,0.156,R
4,16-01-2022,3,0.221,R
4,16-01-2022,4,0.468,R
4,16-01-2022,5,0.082,R
4,16-01-2022,6,0.12,R
4,16-01-2022,7,0.065,R
4,16-01-2022,8,0.127,R
4,16-01-2022,9,0.081,R
4,16-01-2022,10,0.632,R
4,16-01-2022,11,0.318,R
4,16-01-2022,12,1.941,R
4,16-01-2022,13,1.71,R
4,16-01-2022,14,2.846,R
4,16-01-2022,15,0.297,R
4,16-01-2022,16,0.114,R
4,16-01-2022,17,0.113,R
4,16-01-2022,18,0.446,R
4,16-01-2022,19,0.164,R
4,16-01-2022,20,0.116,R
4,16-01-2022,21,0.075,R
4,16-01-2022,22,0.56,R
4,16-01-2022,23,0.185,R
4,16-01-2022,24,0.409,R
4,17-01-2022,1,0.11,R
4,17-01-2022,2,0.102,R
4,17-01-2022,3,0.105,R
4,17-01-2022,4,0.087,R
4,17-01-2022,5,0.503,R
4,17-01-2022,6,0.093,R
4,17-01-2022,7,0.11,R
4,17-01-2022,8,0.072,R
4,17-01-2022,9,0.256,R
4,17-01-2022,10,0.342,R
4,17-01-2022,11,0.55,R
4,17-01-2022,12,0.317,R
4,17-01-2022,13,0.141,R
4,17-01-2022,14,0.163,R
4,17-01-2022,15,1.17,R
4,17-01-2022,16,0.397,R
4,17-01-2022,17,0.547,R
4,17-01-2022,18,0.2,R
4,17-01-2022,19,1.462,R
4,17-01-2022,20,1.238,R
4,17-01-2022,21,0.233,R
4,17-01-2022,22,0.296,R
4,17-01-2022,23,1.588,R
4,17-01-2022,24,2.635,R
4,18-01-2022,1,0.622,R
4,18-01-2022,2,0.097,R
4,18-01-2022,3,0.078,R
4,18-01-2022,4,0.12,R
4,18-01-2022,5,0.075,R
4,18-01-2022,6,0.499,R
4,18-01-2022,7,0.545,R
4,18-01-2022,8,1.986,R
4,18-01-2022,9,0.278,R
4,18-01-2022,10,0.587,R
4,18-01-2022,11,0.497,R
4,18-01-2022,12,0.138,R
4,18-01-2022,13,0.096,R
4,18-01-2022,14,0.125,R
4,18-01-2022,15,0.875,R
4,18-01-2022,16,0.197,R
4,18-01-2022,17,0.195,R
4,18-01-2022,18,0.202,R
4,18-01-2022,19,0.207,R
4,18-01-2022,20,1.299,R
4,18-01-2022,21,1.802,R
4,18-01-2022,22,0.215,R
4,18-01-2022,23,0.445,R
4,18-01-2022,24,0.203,R
4,19-01-2022,1,0.611,R
4,19-01-2022,2,0.088,R
4,19-01-2022,3,0.111,R
4,19-01-2022,4,0.079,R
4,19-01-2022,5,0.103,R
4,19-01-2022,6,0.508,R
4,19-01-2022,7,0.226,R
4,19-01-2022,8,1.699,R
4,19-01-2022,9,0.649,R
4,19-01-2022,10,0.698,R
4,19-01-2022,11,0.26,R
4,19-01-2022,12,0.312,R
4,19-01-2022,13,0.275,R
4,19-01-2022,14,0.436,R
4,19-01-2022,15,0.562,R
4,19-01-2022,16,0.317,R
4,19-01-2022,17,0.272,R
4,19-01-2022,18,1.175,R
4,19-01-2022,19,1.652,R
4,19-01-2022,20,0.751,R
4,19-01-2022,21,0.807,R
4,19-01-2022,22,1.006,R
4,19-01-2022,23,0.662,R
4,19-01-2022,24,0.146,R
4,20-01-2022,1,0.105,R
4,20-01-2022,2,0.093,R
4,20-01-2022,3,0.108,R
4,20-01-2022,4,0.394,R
4,20-01-2022,5,0.183,R
4,20-01-2022,6,0.084,R
4,20-01-2022,7,0.271,R
4,20-01-2022,8,2.776,R
4,20-01-2022,9,0.936,R
4,20-01-2022,10,0.211,R
4,20-01-2022,11,0.73,R
4,20-01-2022,12,0.284,R
4,20-01-2022,13,0.233,R
4,20-01-2022,14,0.634,R
4,20-01-2022,15,0.344,R
4,20-01-2022,16,0.39,R
4,20-01-2022,17,0.242,R
4,20-01-2022,18,0.231,R
4,20-01-2022,19,0.227,R
4,20-01-2022,20,0.224,R
4,20-01-2022,21,0.659,R
4,20-01-2022,22,0.237,R
4,20-01-2022,23,2.09,R
4,20-01-2022,24,1.187,R
4,21-01-2022,1,0.275,R
4,21-01-2022,2,0.161,R
4,21-01-2022,3,0.164,R
4,21-01-2022,4,0.123,R
4,21-01-2022,5,0.499,R
4,21-01-2022,6,0.105,R
4,21-01-2022,7,0.086,R
4,21-01-2022,8,0.123,R
4,21-01-2022,9,0.265,R
4,21-01-2022,10,0.24,R
4,21-01-2022,11,0.749,R
4,21-01-2022,12,0.182,R
4,21-01-2022,13,1.578,R
4,21-01-2022,14,1.572,R
4,21-01-2022,15,0.471,R
4,21-01-2022,16,0.185,R
4,21-01-2022,17,0.232,R
4,21-01-2022,18,0.197,R
4,21-01-2022,19,0.226,R
4,21-01-2022,20,0.141,R
4,21-01-2022,21,0.637,R
4,21-01-2022,22,0.305,R
4,21-01-2022,23,1.349,R
4,21-01-2022,24,1.502,R
4,22-01-2022,1,0.343,R
4,22-01-2022,2,0.091,R
4,22-01-2022,3,0.084,R
4,22-01-2022,4,0.076,R
4,22-01-2022,5,0.088,R
4,22-01-2022,6,0.503,R
4,22-01-2022,7,0.147,R
4,22-01-2022,8,0.102,R
4,22-01-2022,9,0.079,R
4,22-01-2022,10,0.202,R
4,22-01-2022,11,0.629,R
4,22-01-2022,12,0.706,R
4,22-01-2022,13,1.898,R
4,22-01-2022,14,0.857,R
4,22-01-2022,15,0.105,R
4,22-01-2022,16,0.087,R
4,22-01-2022,17,0.095,R
4,22-01-2022,18,0.083,R
4,22-01-2022,19,0.079,R
4,22-01-2022,20,0.242,R
4,22-01-2022,21,0.347,R
4,22-01-2022,22,0.085,R
4,22-01-2022,23,0.074,R
4,22-01-2022,24,0.083,R
4,23-01-2022,1,0.064,R
4,23-01-2022,2,0.064,R
4,23-01-2022,3,0.572,R
4,23-01-2022,4,0.052,R
4,23-01-2022,5,0.084,R
4,23-01-2022,6,0.062,R
4,23-01-2022,7,0.084,R
4,23-01-2022,8,0.076,R
4,23-01-2022,9,0.527,R
4,23-01-2022,10,0.085,R
4,23-01-2022,11,0.11,R
4,23-01-2022,12,0.132,R
4,23-01-2022,13,0.088,R
4,23-01-2022,14,0.048,R
4,23-01-2022,15,0.105,R
4,23-01-2022,16,0.518,R
4,23-01-2022,17,0.071,R
4,23-01-2022,18,0.046,R
4,23-01-2022,19,0.084,R
4,23-01-2022,20,0.08,R
4,23-01-2022,21,0.066,R
4,23-01-2022,22,0.497,R
4,23-01-2022,23,0.034,R
4,23-01-2022,24,0.099,R
4,24-01-2022,1,0.062,R
4,24-01-2022,2,0.06,R
4,24-01-2022,3,0.036,R
4,24-01-2022,4,0.242,R
4,24-01-2022,5,0.472,R
4,24-01-2022,6,0.073,R
4,24-01-2022,7,0.036,R
4,24-01-2022,8,0.036,R
4,24-01-2022,9,0.096,R
4,24-01-2022,10,0.068,R
4,24-01-2022,11,0.07,R
4,24-01-2022,12,0.466,R
4,24-01-2022,13,0.062,R
4,24-01-2022,14,0.094,R
4,24-01-2022,15,0.088,R
4,24-01-2022,16,0.051,R
4,24-01-2022,17,0.047,R
4,24-01-2022,18,0.522,R
4,24-01-2022,19,0.111,R
4,24-01-2022,20,0.059,R
4,24-01-2022,21,0.034,R
4,24-01-2022,22,0.047,R
4,24-01-2022,23,0.085,R
4,24-01-2022,24,0.244,R
4,25-01-2022,1,0.335,R
4,25-01-2022,2,0.037,R
4,25-01-2022,3,0.091,R
4,25-01-2022,4,0.068,R
4,25-01-2022,5,0.06,R
4,25-01-2022,6,0.036,R
4,25-01-2022,7,0.495,R
4,25-01-2022,8,0.094,R
4,25-01-2022,9,0.064,R
4,25-01-2022,10,0.061,R
4,25-01-2022,11,0.046,R
4,25-01-2022,12,0.092,R
4,25-01-2022,13,0.685,R
4,25-01-2022,14,0.07,R
4,25-01-2022,15,0.046,R
4,25-01-2022,16,0.076,R
4,25-01-2022,17,0.096,R
4,25-01-2022,18,0.085,R
4,25-01-2022,19,0.058,R
4,25-01-2022,20,0.034,R
4,25-01-2022,21,0.643,R
4,25-01-2022,22,1.162,R
4,25-01-2022,23,0.182,R
4,25-01-2022,24,0.105,R
4,26-01-2022,1,0.088,R
4,26-01-2022,2,0.105,R
4,26-01-2022,3,0.085,R
4,26-01-2022,4,0.522,R
4,26-01-2022,5,0.082,R
4,26-01-2022,6,0.067,R
4,26-01-2022,7,0.096,R
4,26-01-2022,8,0.096,R
4,26-01-2022,9,0.168,R
4,26-01-2022,10,0.655,R
4,26-01-2022,11,0.14,R
4,26-01-2022,12,0.166,R
4,26-01-2022,13,0.231,R
4,26-01-2022,14,1.729,R
4,26-01-2022,15,1.691,R
4,26-01-2022,16,0.505,R
4,26-01-2022,17,0.251,R
4,26-01-2022,18,0.204,R
4,26-01-2022,19,0.149,R
4,26-01-2022,20,0.214,R
4,26-01-2022,21,0.479,R
4,26-01-2022,22,2.664,R
4,26-01-2022,23,0.816,R
4,26-01-2022,24,0.259,R
4,27-01-2022,1,0.649,R
4,27-01-2022,2,0.103,R
4,27-01-2022,3,0.106,R
4,27-01-2022,4,0.069,R
4,27-01-2022,5,0.092,R
4,27-01-2022,6,0.078,R
4,27-01-2022,7,0.532,R
4,27-01-2022,8,1.774,R
4,27-01-2022,9,0.391,R
4,27-01-2022,10,0.986,R
4,27-01-2022,11,0.232,R
4,27-01-2022,12,0.448,R
4,27-01-2022,13,0.482,R
4,27-01-2022,14,0.463,R
4,27-01-2022,15,0.408,R
4,27-01-2022,16,0.285,R
4,27-01-2022,17,0.173,R
4,27-01-2022,18,1.325,R
4,27-01-2022,19,0.249,R
4,27-01-2022,20,1.056,R
4,27-01-2022,21,1.783,R
4,27-01-2022,22,1.359,R
4,27-01-2022,23,1.385,R
4,27-01-2022,24,0.326,R
4,28-01-2022,1,0.677,R
4,28-01-2022,2,0.155,R
4,28-01-2022,3,0.083,R
4,28-01-2022,4,0.085,R
4,28-01-2022,5,0.057,R
4,28-01-2022,6,0.103,R
4,28-01-2022,7,0.468,R
4,28-01-2022,8,1.353,R
4,28-01-2022,9,0.977,R
4,28-01-2022,10,0.219,R
4,28-01-2022,11,0.269,R
4,28-01-2022,12,0.299,R
4,28-01-2022,13,0.254,R
4,28-01-2022,14,0.34,R
4,28-01-2022,15,0.731,R
4,28-01-2022,16,0.219,R
4,28-01-2022,17,0.196,R
4,28-01-2022,18,0.18,R
4,28-01-2022,19,0.19,R
4,28-01-2022,20,0.204,R
4,28-01-2022,21,0.674,R
4,28-01-2022,22,0.096,R
4,28-01-2022,23,0.108,R
4,28-01-2022,24,0.073,R
4,29-01-2022,1,0.114,R
4,29-01-2022,2,0.292,R
4,29-01-2022,3,0.569,R
4,29-01-2022,4,0.129,R
4,29-01-2022,5,0.128,R
4,29-01-2022,6,0.067,R
4,29-01-2022,7,0.12,R
4,29-01-2022,8,0.495,R
4,29-01-2022,9,0.106,R
4,29-01-2022,10,0.062,R
4,29-01-2022,11,0.1,R
4,29-01-2022,12,0.082,R
4,29-01-2022,13,0.567,R
4,29-01-2022,14,0.237,R
4,29-01-2022,15,0.101,R
4,29-01-2022,16,0.615,R
4,29-01-2022,17,1.922,R
4,29-01-2022,18,1.476,R
4,29-01-2022,19,0.1,R
4,29-01-2022,20,0.074,R
4,29-01-2022,21,0.201,R
4,29-01-2022,22,0.07,R
4,29-01-2022,23,0.087,R
4,29-01-2022,24,0.07,R
4,30-01-2022,1,0.537,R
4,30-01-2022,2,0.077,R
4,30-01-2022,3,0.535,R
4,30-01-2022,4,0.082,R
4,30-01-2022,5,0.092,R
4,30-01-2022,6,0.072,R
4,30-01-2022,7,0.117,R
4,30-01-2022,8,0.369,R
4,30-01-2022,9,0.256,R
4,30-01-2022,10,0.102,R
4,30-01-2022,11,0.082,R
4,30-01-2022,12,0.73,R
4,30-01-2022,13,1.612,R
4,30-01-2022,14,0.933,R
4,30-01-2022,15,0.081,R
4,30-01-2022,16,0.1,R
4,30-01-2022,17,0.081,R
4,30-01-2022,18,0.1,R
4,30-01-2022,19,0.78,R
4,30-01-2022,20,2.336,R
4,30-01-2022,21,1.843,R
4,30-01-2022,22,0.983,R
4,30-01-2022,23,2.478,R
4,30-01-2022,24,1.282,R
4,31-01-2022,1,0.093,R
4,31-01-2022,2,0.108,R
4,31-01-2022,3,0.077,R
4,31-01-2022,4,0.094,R
4,31-01-2022,5,0.072,R
4,31-01-2022,6,0.484,R
4,31-01-2022,7,0.074,R
4,31-01-2022,8,1.637,R
4,31-01-2022,9,0.678,R
4,31-01-2022,10,0.235,R
4,31-01-2022,11,0.275,R
4,31-01-2022,12,0.259,R
4,31-01-2022,13,0.253,R
4,31-01-2022,14,0.681,R
4,31-01-2022,15,0.668,R
4,31-01-2022,16,1.564,R
4,31-01-2022,17,0.487,R
4,31-01-2022,18,0.195,R
4,31-01-2022,19,0.227,R
4,31-01-2022,20,1.625,R
4,31-01-2022,21,0.091,R
4,31-01-2022,22,0.172,R
4,31-01-2022,23,0.692,R
4,31-01-2022,24,0.917,R
4,01-02-2022,1,0.118,R
4,01-02-2022,2,0.084,R
4,01-02-2022,3,0.103,R
4,01-02-2022,4,0.077,R
4,01-02-2022,5,0.1,R
4,01-02-2022,6,0.511,R
4,01-02-2022,7,0.098,R
4,01-02-2022,8,1.01,R
4,01-02-2022,9,1.266,R
4,01-02-2022,10,0.2,R
4,01-02-2022,11,0.386,R
4,01-02-2022,12,0.264,R
4,01-02-2022,13,0.204,R
4,01-02-2022,14,0.225,R
4,01-02-2022,15,0.629,R
4,01-02-2022,16,0.587,R
4,01-02-2022,17,0.139,R
4,01-02-2022,18,0.771,R
4,01-02-2022,19,1.583,R
4,01-02-2022,20,1.552,R
4,01-02-2022,21,1.932,R
4,01-02-2022,22,0.168,R
4,01-02-2022,23,0.201,R
4,01-02-2022,24,1.46,R
4,02-02-2022,1,0.137,R
4,02-02-2022,2,0.087,R
4,02-02-2022,3,0.125,R
4,02-02-2022,4,0.067,R
4,02-02-2022,5,0.12,R
4,02-02-2022,6,0.531,R
4,02-02-2022,7,0.108,R
4,02-02-2022,8,0.091,R
4,02-02-2022,9,1.747,R
4,02-02-2022,10,0.605,R
4,02-02-2022,11,0.213,R
4,02-02-2022,12,0.246,R
4,02-02-2022,13,0.181,R
4,02-02-2022,14,0.234,R
4,02-02-2022,15,0.443,R
4,02-02-2022,16,0.507,R
4,02-02-2022,17,0.104,R
4,02-02-2022,18,0.128,R
4,02-02-2022,19,1.122,R
4,02-02-2022,20,1.334,R
4,02-02-2022,21,0.333,R
4,02-02-2022,22,0.282,R
4,02-02-2022,23,1.263,R
4,02-02-2022,24,0.835,R
4,03-02-2022,1,0.079,R
4,03-02-2022,2,0.109,R
4,03-02-2022,3,0.063,R
4,03-02-2022,4,0.117,R
4,03-02-2022,5,0.058,R
4,03-02-2022,6,0.434,R
4,03-02-2022,7,0.164,R
4,03-02-2022,8,1.615,R
4,03-02-2022,9,0.65,R
4,03-02-2022,10,0.293,R
4,03-02-2022,11,0.237,R
4,03-02-2022,12,0.256,R
4,03-02-2022,13,0.213,R
4,03-02-2022,14,0.677,R
4,03-02-2022,15,0.207,R
4,03-02-2022,16,0.399,R
4,03-02-2022,17,0.193,R
4,03-02-2022,18,0.258,R
4,03-02-2022,19,0.602,R
4,03-02-2022,20,1.615,R
4,03-02-2022,21,0.869,R
4,03-02-2022,22,0.232,R
4,03-02-2022,23,1.521,R
4,03-02-2022,24,1.089,R
4,04-02-2022,1,0.094,R
4,04-02-2022,2,0.111,R
4,04-02-2022,3,0.101,R
4,04-02-2022,4,0.078,R
4,04-02-2022,5,0.099,R
4,04-02-2022,6,0.278,R
4,04-02-2022,7,0.341,R
4,04-02-2022,8,1.547,R
4,04-02-2022,9,0.29,R
4,04-02-2022,10,0.272,R
4,04-02-2022,11,0.295,R
4,04-02-2022,12,0.222,R
4,04-02-2022,13,0.682,R
4,04-02-2022,14,0.219,R
4,04-02-2022,15,0.361,R
4,04-02-2022,16,0.289,R
4,04-02-2022,17,0.308,R
4,04-02-2022,18,0.459,R
4,04-02-2022,19,0.5,R
4,04-02-2022,20,0.111,R
4,04-02-2022,21,0.391,R
4,04-02-2022,22,1.697,R
4,04-02-2022,23,0.471,R
4,04-02-2022,24,0.99,R
4,05-02-2022,1,1.368,R
4,05-02-2022,2,0.112,R
4,05-02-2022,3,0.094,R
4,05-02-2022,4,0.109,R
4,05-02-2022,5,0.088,R
4,05-02-2022,6,0.101,R
4,05-02-2022,7,0.087,R
4,05-02-2022,8,0.552,R
4,05-02-2022,9,0.085,R
4,05-02-2022,10,0.104,R
4,05-02-2022,11,0.105,R
4,05-02-2022,12,0.092,R
4,05-02-2022,13,0.645,R
4,05-02-2022,14,0.158,R
4,05-02-2022,15,0.231,R
4,05-02-2022,16,0.192,R
4,05-02-2022,17,0.44,R
4,05-02-2022,18,0.126,R
4,05-02-2022,19,0.16,R
4,05-02-2022,20,0.208,R
4,05-02-2022,21,0.934,R
4,05-02-2022,22,0.911,R
4,05-02-2022,23,0.377,R
4,05-02-2022,24,1.805,R
4,06-02-2022,1,0.636,R
4,06-02-2022,2,0.107,R
4,06-02-2022,3,0.09,R
4,06-02-2022,4,0.099,R
4,06-02-2022,5,0.071,R
4,06-02-2022,6,0.196,R
4,06-02-2022,7,0.43,R
4,06-02-2022,8,0.11,R
4,06-02-2022,9,0.063,R
4,06-02-2022,10,0.111,R
4,06-02-2022,11,0.088,R
4,06-02-2022,12,0.111,R
4,06-02-2022,13,1.946,R
4,06-02-2022,14,3.776,R
4,06-02-2022,15,1.394,R
4,06-02-2022,16,1.231,R
4,06-02-2022,17,0.138,R
4,06-02-2022,18,1.417,R
4,06-02-2022,19,1.147,R
4,06-02-2022,20,0.107,R
4,06-02-2022,21,0.144,R
4,06-02-2022,22,0.737,R
4,06-02-2022,23,0.099,R
4,06-02-2022,24,0.107,R
4,07-02-2022,1,0.145,R
4,07-02-2022,2,0.085,R
4,07-02-2022,3,0.481,R
4,07-02-2022,4,0.094,R
4,07-02-2022,5,0.084,R
4,07-02-2022,6,0.074,R
4,07-02-2022,7,0.052,R
4,07-02-2022,8,1.615,R
4,07-02-2022,9,0.412,R
4,07-02-2022,10,0.556,R
4,07-02-2022,11,0.171,R
4,07-02-2022,12,0.16,R
4,07-02-2022,13,0.443,R
4,07-02-2022,14,1.761,R
4,07-02-2022,15,1.245,R
4,07-02-2022,16,0.122,R
4,07-02-2022,17,0.125,R
4,07-02-2022,18,0.221,R
4,07-02-2022,19,0.175,R
4,07-02-2022,20,1.327,R
4,07-02-2022,21,0.983,R
4,07-02-2022,22,2.281,R
4,07-02-2022,23,0.526,R
4,07-02-2022,24,0.107,R
4,08-02-2022,1,0.068,R
4,08-02-2022,2,0.09,R
4,08-02-2022,3,0.067,R
4,08-02-2022,4,0.253,R
4,08-02-2022,5,0.412,R
4,08-02-2022,6,0.077,R
4,08-02-2022,7,0.091,R
4,08-02-2022,8,1.538,R
4,08-02-2022,9,0.508,R
4,08-02-2022,10,0.205,R
4,08-02-2022,11,0.214,R
4,08-02-2022,12,0.144,R
4,08-02-2022,13,0.202,R
4,08-02-2022,14,0.228,R
4,08-02-2022,15,0.362,R
4,08-02-2022,16,0.587,R
4,08-02-2022,17,0.239,R
4,08-02-2022,18,0.234,R
4,08-02-2022,19,0.108,R
4,08-02-2022,20,0.1,R
4,08-02-2022,21,0.121,R
4,08-02-2022,22,0.497,R
4,08-02-2022,23,0.304,R
4,08-02-2022,24,0.588,R
4,09-02-2022,1,0.101,R
4,09-02-2022,2,0.071,R
4,09-02-2022,3,0.09,R
4,09-02-2022,4,0.066,R
4,09-02-2022,5,0.091,R
4,09-02-2022,6,0.508,R
4,09-02-2022,7,0.087,R
4,09-02-2022,8,1.058,R
4,09-02-2022,9,1.682,R
4,09-02-2022,10,0.889,R
4,09-02-2022,11,0.075,R
4,09-02-2022,12,0.12,R
4,09-02-2022,13,0.072,R
4,09-02-2022,14,0.113,R
4,09-02-2022,15,0.054,R
4,09-02-2022,16,0.111,R
4,09-02-2022,17,0.512,R
4,09-02-2022,18,0.108,R
4,09-02-2022,19,0.072,R
4,09-02-2022,20,0.26,R
4,09-02-2022,21,0.189,R
4,09-02-2022,22,0.598,R
4,09-02-2022,23,0.41,R
4,09-02-2022,24,0.4,R
